NU,X,Y,Ux,Uy
0.08,0.085,0.05499999999999999,-0.0882146,-0.196391
0.08,0.09000000000000001,0.05499999999999999,-0.0532259,-0.173616
0.08,0.09500000000000001,0.05499999999999999,-0.0220225,-0.124838
0.08,0.10000000000000002,0.05499999999999999,-0.00418515,-0.0492136
0.08,0.005,0.05999999999999999,-0.00514609,0.0612501
0.08,0.01,0.05999999999999999,-0.0256749,0.151522
0.08,0.015,0.05999999999999999,-0.0597343,0.206357
0.08,0.02,0.05999999999999999,-0.0958339,0.229072
0.08,0.025,0.05999999999999999,-0.127795,0.226137
0.08,0.030000000000000002,0.05999999999999999,-0.153535,0.204341
0.08,0.035,0.05999999999999999,-0.172756,0.169573
0.08,0.04,0.05999999999999999,-0.18606,0.126416
0.08,0.045,0.05999999999999999,-0.194361,0.0781951
0.08,0.049999999999999996,0.05999999999999999,-0.198457,0.0272619
0.08,0.05499999999999999,0.05999999999999999,-0.198789,-0.0246283
0.08,0.05999999999999999,0.05999999999999999,-0.195335,-0.0759101
0.08,0.06499999999999999,0.05999999999999999,-0.18761,-0.124794
0.08,0.06999999999999999,0.05999999999999999,-0.174757,-0.168852
0.08,0.075,0.05999999999999999,-0.15579,-0.204631
0.08,0.08,0.05999999999999999,-0.130034,-0.227362
0.08,0.085,0.05999999999999999,-0.0977415,-0.230931
0.08,0.09000000000000001,0.05999999999999999,-0.0610308,-0.208332
0.08,0.09500000000000001,0.05999999999999999,-0.0262619,-0.152994
0.08,0.10000000000000002,0.05999999999999999,-0.00526648,-0.0617498
0.08,0.005,0.06499999999999999,-0.00667052,0.0761211
0.08,0.01,0.06499999999999999,-0.0308974,0.1829
0.08,0.015,0.06499999999999999,-0.067959,0.242628
0.08,0.02,0.06499999999999999,-0.103848,0.262715
0.08,0.025,0.06499999999999999,-0.132372,0.253583
0.08,0.030000000000000002,0.06499999999999999,-0.152684,0.224757
0.08,0.035,0.06499999999999999,-0.16587,0.183617
0.08,0.04,0.06499999999999999,-0.173691,0.135308
0.08,0.045,0.06499999999999999,-0.177895,0.0831181
0.08,0.049999999999999996,0.06499999999999999,-0.179798,0.0290272
0.08,0.05499999999999999,0.06499999999999999,-0.180096,-0.0257437
0.08,0.05999999999999999,0.06499999999999999,-0.178782,-0.0802152
0.08,0.06499999999999999,0.06499999999999999,-0.175147,-0.133145
0.08,0.06999999999999999,0.06499999999999999,-0.16783,-0.182499
0.08,0.075,0.06499999999999999,-0.155007,-0.224877
0.08,0.08,0.06499999999999999,-0.134815,-0.254946
0.08,0.085,0.06499999999999999,-0.106065,-0.265045
0.08,0.09000000000000001,0.06499999999999999,-0.0695736,-0.245321
0.08,0.09500000000000001,0.06499999999999999,-0.0316906,-0.185095
0.08,0.10000000000000002,0.06499999999999999,-0.0068507,-0.0769833
0.08,0.005,0.06999999999999999,-0.00904924,0.094576
0.08,0.01,0.06999999999999999,-0.0378366,0.218256
0.08,0.015,0.06999999999999999,-0.0766157,0.279481
0.08,0.02,0.06999999999999999,-0.108924,0.29295
0.08,0.025,0.06999999999999999,-0.129702,0.274769
0.08,0.030000000000000002,0.06999999999999999,-0.140383,0.237697
0.08,0.035,0.06999999999999999,-0.144023,0.190452
0.08,0.04,0.06999999999999999,-0.143751,0.138349
0.08,0.045,0.06999999999999999,-0.142154,0.0842501
0.08,0.049999999999999996,0.06999999999999999,-0.141004,0.0294442
0.08,0.05499999999999999,0.06999999999999999,-0.141194,-0.0256322
0.08,0.05999999999999999,0.06999999999999999,-0.142743,-0.0808124
0.08,0.06499999999999999,0.06999999999999999,-0.144782,-0.13566
0.08,0.06999999999999999,0.06999999999999999,-0.145533,-0.188867
0.08,0.075,0.06999999999999999,-0.142346,-0.237509
0.08,0.08,0.06999999999999999,-0.131973,-0.276106
0.08,0.085,0.06999999999999999,-0.111193,-0.295638
0.08,0.09000000000000001,0.06999999999999999,-0.0784368,-0.2829
0.08,0.09500000000000001,0.06999999999999999,-0.0388333,-0.221308
0.08,0.10000000000000002,0.06999999999999999,-0.00930288,-0.0959282
0.08,0.005,0.075,-0.0128717,0.118216
0.08,0.01,0.075,-0.0470744,0.25725
0.08,0.015,0.075,-0.0843674,0.313708
0.08,0.02,0.075,-0.107251,0.314966
0.08,0.025,0.075,-0.11407,0.284696
0.08,0.030000000000000002,0.075,-0.109882,0.238855
0.08,0.035,0.075,-0.100131,0.18681
0.08,0.04,0.075,-0.0892308,0.133328
0.08,0.045,0.075,-0.0803378,0.0803128
0.08,0.049999999999999996,0.075,-0.0754186,0.0280484
0.08,0.05499999999999999,0.075,-0.0754202,-0.0239881
0.08,0.05999999999999999,0.075,-0.0803855,-0.0765705
0.08,0.06499999999999999,0.075,-0.0894426,-0.130246
0.08,0.06999999999999999,0.075,-0.100667,-0.184762
0.08,0.075,0.075,-0.110884,-0.238217
0.08,0.08,0.075,-0.115576,-0.285757
0.08,0.085,0.075,-0.109092,-0.317743
0.08,0.09000000000000001,0.075,-0.0861206,-0.317692
0.08,0.09500000000000001,0.075,-0.0482082,-0.261191
0.08,0.10000000000000002,0.075,-0.0132046,-0.120184
0.08,0.005,0.08,-0.0187888,0.149559
0.08,0.01,0.08,-0.0583492,0.297986
0.08,0.015,0.08,-0.0869959,0.339163
0.08,0.02,0.08,-0.0909541,0.321421
0.08,0.025,0.08,-0.0757428,0.276927
0.08,0.030000000000000002,0.08,-0.051172,0.223495
0.08,0.035,0.08,-0.0248206,0.169622
0.08,0.04,0.08,-0.00169533,0.11846
0.08,0.045,0.08,0.0151638,0.0703971
0.08,0.049999999999999996,0.08,0.02409,0.0245186
0.08,0.05499999999999999,0.08,0.0243373,-0.0206474
0.08,0.05999999999999999,0.08,0.0158463,-0.0667394
0.08,0.06499999999999999,0.08,-0.000750646,-0.115273
0.08,0.06999999999999999,0.08,-0.023882,-0.167239
0.08,0.075,0.08,-0.0505578,-0.22233
0.08,0.08,0.08,-0.075732,-0.27742
0.08,0.085,0.08,-0.0916455,-0.323851
0.08,0.09000000000000001,0.08,-0.0881624,-0.343303
0.08,0.09500000000000001,0.08,-0.0594145,-0.302644
0.08,0.10000000000000002,0.08,-0.0191733,-0.152227
0.08,0.005,0.085,-0.0263306,0.192759
0.08,0.01,0.085,-0.067522,0.334622
0.08,0.015,0.085,-0.0729811,0.344341
0.08,0.02,0.085,-0.0442278,0.301604
0.08,0.025,0.085,0.00139178,0.244073
0.08,0.030000000000000002,0.085,0.0499707,0.187506
0.08,0.035,0.085,0.0935708,0.137098
0.08,0.04,0.085,0.128163,0.0932403
0.08,0.045,0.085,0.151936,0.0544953
0.08,0.049999999999999996,0.085,0.164186,0.0188771
0.08,0.05499999999999999,0.085,0.164677,-0.0157187
0.08,0.05999999999999999,0.085,0.15335,-0.0514225
0.08,0.06499999999999999,0.085,0.130328,-0.0903863
0.08,0.06999999999999999,0.085,0.0961857,-0.134692
0.08,0.075,0.085,0.0526151,-0.185913
0.08,0.08,0.085,0.00357278,-0.243799
0.08,0.085,0.085,-0.0429456,-0.303177
0.08,0.09000000000000001,0.085,-0.0727769,-0.347961
0.08,0.09500000000000001,0.085,-0.0680545,-0.339497
0.08,0.10000000000000002,0.085,-0.0266352,-0.196094
0.08,0.005,0.09000000000000001,-0.0286606,0.250696
0.08,0.01,0.09000000000000001,-0.0578509,0.350541
0.08,0.015,0.09000000000000001,-0.01424,0.309412
0.08,0.02,0.09000000000000001,0.0628953,0.242374
0.08,0.025,0.09000000000000001,0.142532,0.180398
0.08,0.030000000000000002,0.09000000000000001,0.212308,0.130078
0.08,0.035,0.09000000000000001,0.268106,0.0907821
0.08,0.04,0.09000000000000001,0.309169,0.0597767
0.08,0.045,0.09000000000000001,0.336074,0.0342348
0.08,0.049999999999999996,0.09000000000000001,0.349602,0.0117481
0.08,0.05499999999999999,0.09000000000000001,0.350218,-0.00975151
0.08,0.05999999999999999,0.09000000000000001,0.337892,-0.032221
0.08,0.06499999999999999,0.09000000000000001,0.312086,-0.0577602
0.08,0.06999999999999999,0.09000000000000001,0.271914,-0.0888493
0.08,0.075,0.09000000000000001,0.216651,-0.128446
0.08,0.08,0.09000000000000001,0.146879,-0.179482
0.08,0.085,0.09000000000000001,0.0665795,-0.242795
0.08,0.09000000000000001,0.09000000000000001,-0.0118898,-0.311761
0.08,0.09500000000000001,0.09000000000000001,-0.0570671,-0.354667
0.08,0.10000000000000002,0.09000000000000001,-0.0285024,-0.254248
0.08,0.005,0.09500000000000001,0.0138341,0.2888
0.08,0.01,0.09500000000000001,0.0301291,0.302649
0.08,0.015,0.09500000000000001,0.153658,0.214045
0.08,0.02,0.09500000000000001,0.282259,0.142412
0.08,0.025,0.09500000000000001,0.382471,0.0940672
0.08,0.030000000000000002,0.09500000000000001,0.4567,0.0620914
0.08,0.035,0.09500000000000001,0.510157,0.0406689
0.08,0.04,0.09500000000000001,0.546844,0.0256492
0.08,0.045,0.09500000000000001,0.569816,0.0142936
0.08,0.049999999999999996,0.09500000000000001,0.581074,0.00481562
0.08,0.05499999999999999,0.09500000000000001,0.581583,-0.00407066
0.08,0.05999999999999999,0.09500000000000001,0.571347,-0.0135005
0.08,0.06499999999999999,0.09500000000000001,0.549402,-0.0247655
0.08,0.06999999999999999,0.09500000000000001,0.513716,-0.0396717
0.08,0.075,0.09500000000000001,0.461144,-0.0610135
0.08,0.08,0.09500000000000001,0.387517,-0.0930809
0.08,0.085,0.09500000000000001,0.287372,-0.141944
0.08,0.09000000000000001,0.09500000000000001,0.157964,-0.214729
0.08,0.09500000000000001,0.09500000000000001,0.032821,-0.304742
0.08,0.10000000000000002,0.09500000000000001,0.0151442,-0.291066
0.08,0.005,0.10000000000000002,0.304806,0.147146
0.08,0.01,0.10000000000000002,0.406021,0.127687
0.08,0.015,0.10000000000000002,0.569196,0.0748002
0.08,0.02,0.10000000000000002,0.685789,0.0419036
0.08,0.025,0.10000000000000002,0.753284,0.0239114
0.08,0.030000000000000002,0.10000000000000002,0.794416,0.0139867
0.08,0.035,0.10000000000000002,0.820755,0.00833945
0.08,0.04,0.10000000000000002,0.837499,0.00491726
0.08,0.045,0.10000000000000002,0.847473,0.0026188
0.08,0.049999999999999996,0.10000000000000002,0.852207,0.0008462
0.08,0.05499999999999999,0.10000000000000002,0.852367,-0.000766453
0.08,0.05999999999999999,0.10000000000000002,0.847967,-0.002518
0.08,0.06499999999999999,0.10000000000000002,0.838373,-0.00477012
0.08,0.06999999999999999,0.10000000000000002,0.822082,-0.00811301
0.08,0.075,0.10000000000000002,0.796282,-0.0136427
0.08,0.08,0.10000000000000002,0.755759,-0.0234301
0.08,0.085,0.10000000000000002,0.688881,-0.041344
0.08,0.09000000000000001,0.10000000000000002,0.57252,-0.074371
0.08,0.09500000000000001,0.10000000000000002,0.408471,-0.127734
0.08,0.10000000000000002,0.10000000000000002,0.305965,-0.147571
0.006,0.005,0.005,0.000222549,-0.000219987
0.006,0.01,0.005,9.64588e-05,0.000123091
0.006,0.015,0.005,-0.00114409,0.000539789
0.006,0.02,0.005,-0.0032881,0.000829236
0.006,0.025,0.005,-0.00596339,0.00097218
0.006,0.030000000000000002,0.005,-0.00880979,0.000985082
0.006,0.035,0.005,-0.0115116,0.000891041
0.006,0.04,0.005,-0.0138078,0.000713003
0.006,0.045,0.005,-0.0154944,0.000471794
0.006,0.049999999999999996,0.005,-0.016423,0.000187203
0.006,0.05499999999999999,0.005,-0.0165032,-0.000119834
0.006,0.05999999999999999,0.005,-0.015709,-0.000425282
0.006,0.06499999999999999,0.005,-0.0140873,-0.000700927
0.006,0.06999999999999999,0.005,-0.0117675,-0.000914604
0.006,0.075,0.005,-0.00896748,-0.00103204
0.006,0.08,0.005,-0.00599047,-0.00102078
0.006,0.085,0.005,-0.00320867,-0.00085691
0.006,0.09000000000000001,0.005,-0.00102785,-0.000534612
0.006,0.09500000000000001,0.005,0.000176022,-9.4509e-05
0.006,0.10000000000000002,0.005,0.000245579,0.000239707
0.006,0.005,0.01,-9.41165e-05,-0.000122328
0.006,0.01,0.01,-0.00155341,0.00157771
0.006,0.015,0.01,-0.005361,0.00338802
0.006,0.02,0.01,-0.0109482,0.00467003
0.006,0.025,0.01,-0.0175677,0.00530186
0.006,0.030000000000000002,0.01,-0.0244817,0.00531146
0.006,0.035,0.01,-0.0309954,0.00478006
0.006,0.04,0.01,-0.0365077,0.00380784
0.006,0.045,0.01,-0.0405379,0.00249965
0.006,0.049999999999999996,0.01,-0.0427371,0.000964177
0.006,0.05499999999999999,0.01,-0.0428984,-0.000681037
0.006,0.05999999999999999,0.01,-0.0409718,-0.00230423
0.006,0.06499999999999999,0.01,-0.0370809,-0.00375745
0.006,0.06999999999999999,0.01,-0.0315368,-0.00488045
0.006,0.075,0.01,-0.0248428,-0.00551248
0.006,0.08,0.01,-0.0176775,-0.00551396
0.006,0.085,0.01,-0.0108407,-0.00479981
0.006,0.09000000000000001,0.01,-0.00515953,-0.0033842
0.006,0.09500000000000001,0.01,-0.00139943,-0.00147185
0.006,0.10000000000000002,0.01,-4.47444e-05,0.000207743
0.006,0.005,0.015,-0.000515864,0.00107355
0.006,0.01,0.015,-0.00350896,0.00540392
0.006,0.015,0.015,-0.00991075,0.00952065
0.006,0.02,0.015,-0.0186257,0.0124028
0.006,0.025,0.015,-0.0285757,0.0137779
0.006,0.030000000000000002,0.015,-0.0387746,0.0136697
0.006,0.035,0.015,-0.0482846,0.01224
0.006,0.04,0.015,-0.0562839,0.00971509
0.006,0.045,0.015,-0.0621112,0.00635007
0.006,0.049999999999999996,0.015,-0.0652856,0.00241999
0.006,0.05499999999999999,0.015,-0.0655229,-0.00177464
0.006,0.05999999999999999,0.015,-0.0627556,-0.00590057
0.006,0.06499999999999999,0.015,-0.0571538,-0.00959096
0.006,0.06999999999999999,0.015,-0.0491422,-0.0124578
0.006,0.075,0.015,-0.0394041,-0.0141229
0.006,0.08,0.015,-0.0288576,-0.0142709
0.006,0.085,0.015,-0.0185806,-0.0127269
0.006,0.09000000000000001,0.015,-0.00968961,-0.0095527
0.006,0.09500000000000001,0.015,-0.00331033,-0.00519471
0.006,0.10000000000000002,0.015,-0.000446187,-0.000877956
0.006,0.005,0.02,-0.000890963,0.00332464
0.006,0.01,0.02,-0.00536087,0.0114629
0.006,0.015,0.02,-0.0143128,0.0185305
0.006,0.02,0.02,-0.0260261,0.0233147
0.006,0.025,0.02,-0.0390549,0.0254636
0.006,0.030000000000000002,0.02,-0.0521929,0.0250334
0.006,0.035,0.02,-0.0643187,0.0222974
0.006,0.04,0.02,-0.0744584,0.0176418
0.006,0.045,0.02,-0.0818313,0.0115096
0.006,0.049999999999999996,0.02,-0.0858687,0.00438478
0.006,0.05499999999999999,0.02,-0.0862299,-0.00320281
0.006,0.05999999999999999,0.02,-0.0828242,-0.0106681
0.006,0.06499999999999999,0.02,-0.075836,-0.017371
0.006,0.06999999999999999,0.02,-0.0657485,-0.0226382
0.006,0.075,0.02,-0.0533548,-0.0258158
0.006,0.08,0.02,-0.0397417,-0.0263586
0.006,0.085,0.02,-0.0262127,-0.0239554
0.006,0.09000000000000001,0.02,-0.0141648,-0.0186775
0.006,0.09500000000000001,0.02,-0.00514674,-0.0111621
0.006,0.10000000000000002,0.02,-0.000803062,-0.00298904
0.006,0.005,0.025,-0.00122545,0.00652447
0.006,0.01,0.025,-0.00710775,0.0196332
0.006,0.015,0.025,-0.0185685,0.0302543
0.006,0.02,0.025,-0.0332265,0.0371543
0.006,0.025,0.025,-0.049234,0.040019
0.006,0.030000000000000002,0.025,-0.0651623,0.0390142
0.006,0.035,0.025,-0.0797335,0.0345761
0.006,0.04,0.025,-0.0918611,0.0272864
0.006,0.045,0.025,-0.100685,0.0178035
0.006,0.049999999999999996,0.025,-0.105578,0.00684196
0.006,0.05499999999999999,0.025,-0.106151,-0.00481855
0.006,0.05999999999999999,0.025,-0.102281,-0.0163183
0.006,0.06499999999999999,0.025,-0.0941328,-0.0267146
0.006,0.06999999999999999,0.025,-0.0822,-0.0350091
0.006,0.075,0.025,-0.0673335,-0.0402185
0.006,0.08,0.025,-0.0507474,-0.0415
0.006,0.085,0.025,-0.0339582,-0.0383269
0.006,0.09000000000000001,0.025,-0.0186741,-0.0306907
0.006,0.09500000000000001,0.025,-0.00694266,-0.0193199
0.006,0.10000000000000002,0.025,-0.0011277,-0.00603967
0.006,0.005,0.030000000000000002,-0.00154497,0.0106207
0.006,0.01,0.030000000000000002,-0.00882186,0.0298849
0.006,0.015,0.030000000000000002,-0.0227921,0.0446922
0.006,0.02,0.030000000000000002,-0.0403907,0.0539174
0.006,0.025,0.030000000000000002,-0.0593419,0.0574128
0.006,0.030000000000000002,0.030000000000000002,-0.0779899,0.0555548
0.006,0.035,0.030000000000000002,-0.0949185,0.0490136
0.006,0.04,0.030000000000000002,-0.10896,0.0386108
0.006,0.045,0.030000000000000002,-0.119209,0.0252434
0.006,0.049999999999999996,0.030000000000000002,-0.125001,0.00986645
0.006,0.05499999999999999,0.030000000000000002,-0.125908,-0.00648787
0.006,0.05999999999999999,0.030000000000000002,-0.121758,-0.0226814
0.006,0.06499999999999999,0.030000000000000002,-0.112664,-0.0374548
0.006,0.06999999999999999,0.030000000000000002,-0.0990803,-0.0494511
0.006,0.075,0.030000000000000002,-0.0818627,-0.0572972
0.006,0.08,0.030000000000000002,-0.0623145,-0.0597615
0.006,0.085,0.030000000000000002,-0.042158,-0.0559844
0.006,0.09000000000000001,0.030000000000000002,-0.0234512,-0.0457482
0.006,0.09500000000000001,0.030000000000000002,-0.00882505,-0.0297561
0.006,0.10000000000000002,0.030000000000000002,-0.00145755,-0.0100202
0.006,0.005,0.035,-0.00187288,0.0156125
0.006,0.01,0.035,-0.0105787,0.0422397
0.006,0.015,0.035,-0.0271059,0.0618735
0.006,0.02,0.035,-0.047664,0.0736132
0.006,0.025,0.035,-0.0695246,0.0776196
0.006,0.030000000000000002,0.035,-0.0908089,0.0746026
0.006,0.035,0.035,-0.109988,0.0655541
0.006,0.04,0.035,-0.125853,0.051587
0.006,0.045,0.035,-0.13749,0.033857
0.006,0.049999999999999996,0.035,-0.144228,0.0135566
0.006,0.05499999999999999,0.035,-0.145612,-0.00804562
0.006,0.05999999999999999,0.035,-0.141407,-0.0295502
0.006,0.06499999999999999,0.035,-0.131636,-0.0493858
0.006,0.06999999999999999,0.035,-0.116658,-0.0658133
0.006,0.075,0.035,-0.0972667,-0.077005
0.006,0.08,0.035,-0.0747957,-0.0812259
0.006,0.085,0.035,-0.0511472,-0.0771252
0.006,0.09000000000000001,0.035,-0.0287562,-0.0640985
0.006,0.09500000000000001,0.035,-0.0109369,-0.0426742
0.006,0.10000000000000002,0.035,-0.00183157,-0.0150061
0.006,0.005,0.04,-0.00222896,0.0215415
0.006,0.01,0.04,-0.0124439,0.0567672
0.006,0.015,0.04,-0.0316076,0.0818425
0.006,0.02,0.04,-0.0551283,0.0962252
0.006,0.025,0.04,-0.0797976,0.100556
0.006,0.030000000000000002,0.04,-0.103533,0.0960284
0.006,0.035,0.04,-0.124739,0.0840626
0.006,0.04,0.04,-0.142224,0.0661199
0.006,0.045,0.04,-0.155123,0.0436295
0.006,0.049999999999999996,0.04,-0.162803,0.0180029
0.006,0.05499999999999999,0.04,-0.164804,-0.00929364
0.006,0.05999999999999999,0.04,-0.160823,-0.0366432
0.006,0.06499999999999999,0.04,-0.150756,-0.0621937
0.006,0.06999999999999999,0.04,-0.134794,-0.0838209
0.006,0.075,0.04,-0.113577,-0.0991823
0.006,0.08,0.04,-0.0883686,-0.105907
0.006,0.085,0.04,-0.0611831,-0.101947
0.006,0.09000000000000001,0.04,-0.0348304,-0.0860652
0.006,0.09500000000000001,0.04,-0.0134207,-0.0583964
0.006,0.10000000000000002,0.04,-0.00228874,-0.0211553
0.006,0.005,0.045,-0.00263246,0.0284848
0.006,0.01,0.045,-0.0144774,0.0735764
0.006,0.015,0.045,-0.0363675,0.104637
0.006,0.02,0.045,-0.062787,0.121667
0.006,0.025,0.045,-0.0900176,0.126013
0.006,0.030000000000000002,0.045,-0.115816,0.119546
0.006,0.035,0.045,-0.138602,0.10424
0.006,0.04,0.045,-0.157288,0.0819691
0.006,0.045,0.045,-0.171145,0.0544405
0.006,0.049999999999999996,0.045,-0.179647,0.0232473
0.006,0.05499999999999999,0.045,-0.182368,-0.0100123
0.006,0.05999999999999999,0.045,-0.178947,-0.0435827
0.006,0.06499999999999999,0.045,-0.169117,-0.0754001
0.006,0.06999999999999999,0.045,-0.152821,-0.102988
0.006,0.075,0.045,-0.130413,-0.123453
0.006,0.08,0.045,-0.10294,-0.133646
0.006,0.085,0.045,-0.0723848,-0.13057
0.006,0.09000000000000001,0.045,-0.0418712,-0.112005
0.006,0.09500000000000001,0.045,-0.0164177,-0.0773522
0.006,0.10000000000000002,0.045,-0.00287139,-0.0287066
0.006,0.005,0.049999999999999996,-0.00310983,0.0365566
0.006,0.01,0.049999999999999996,-0.0167528,0.0928044
0.006,0.015,0.049999999999999996,-0.0414466,0.130246
0.006,0.02,0.049999999999999996,-0.0705668,0.149707
0.006,0.025,0.049999999999999996,-0.0998614,0.15356
0.006,0.030000000000000002,0.049999999999999996,-0.127013,0.1446
0.006,0.035,0.049999999999999996,-0.15058,0.125513
0.006,0.04,0.049999999999999996,-0.169719,0.0986467
0.006,0.045,0.049999999999999996,-0.183953,0.0659797
0.006,0.049999999999999996,0.049999999999999996,-0.192959,0.0292251
0.006,0.05499999999999999,0.049999999999999996,-0.196414,-0.00998646
0.006,0.05999999999999999,0.049999999999999996,-0.193925,-0.0498804
0.006,0.06499999999999999,0.049999999999999996,-0.185042,-0.0883026
0.006,0.06999999999999999,0.049999999999999996,-0.169373,-0.122514
0.006,0.075,0.049999999999999996,-0.146833,-0.149081
0.006,0.08,0.049999999999999996,-0.118025,-0.163961
0.006,0.085,0.049999999999999996,-0.0846621,-0.162899
0.006,0.09000000000000001,0.049999999999999996,-0.0500134,-0.142224
0.006,0.09500000000000001,0.049999999999999996,-0.0200779,-0.100051
0.006,0.10000000000000002,0.049999999999999996,-0.00363298,-0.0379835
0.006,0.005,0.05499999999999999,-0.00370901,0.0459265
0.006,0.01,0.05499999999999999,-0.0193925,0.114617
0.006,0.015,0.05499999999999999,-0.0469285,0.158561
0.006,0.02,0.05499999999999999,-0.078322,0.179871
0.006,0.025,0.05499999999999999,-0.108793,0.182411
0.006,0.030000000000000002,0.05499999999999999,-0.136109,0.170231
0.006,0.035,0.05499999999999999,-0.159171,0.146903
0.006,0.04,0.05499999999999999,-0.177557,0.115303
0.006,0.045,0.05499999999999999,-0.191204,0.0776524
0.006,0.049999999999999996,0.05499999999999999,-0.200114,0.0356912
0.006,0.05499999999999999,0.05499999999999999,-0.204157,-0.00905107
0.006,0.05999999999999999,0.05499999999999999,-0.202964,-0.0549467
0.006,0.06499999999999999,0.05499999999999999,-0.195907,-0.0999335
0.006,0.06999999999999999,0.05499999999999999,-0.182192,-0.14118
0.006,0.075,0.05499999999999999,-0.161122,-0.174812
0.006,0.08,0.05499999999999999,-0.132572,-0.195835
0.006,0.085,0.05499999999999999,-0.097607,-0.198429
0.006,0.09000000000000001,0.05499999999999999,-0.0592984,-0.176839
0.006,0.09500000000000001,0.05499999999999999,-0.0245774,-0.127042
0.006,0.10000000000000002,0.05499999999999999,-0.00465171,-0.049411
0.006,0.005,0.05999999999999999,-0.00452515,0.0568701
